1099543.00079
1070499.49591
1070148.04959
1066998.17969
1065603.19371
1058580.60607
1057534.60135
1054990.07837
1042098.66591
1047958.4522
999371.292292
981793.224634
989267.856279
970497.993545
965905.186486
